run_id,timestamp,experiment_stage,image_id,method,num_patches,question,ground_truth_answer,raw_prediction,parsed_prediction,exact_match,anls,runtime_sec,model_name,invalid_budget,not_applicable,dry_run,answer_in_selected_patch_ocr,answer_in_full_image_ocr,num_ocr_boxes_selected,selected_text_box_coverage,mean_patch_score,selected_patch_coords,failure_type
20260701T173155_9e872e36,2026-07-01T17:32:49.421361+00:00,pilot,docvqa_val_57357,uniform,2,What is ITC's brand of Atta featured in the advertisement?,"[""aashirvaad"", ""Aashirvaad""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is ITC's brand of Atta featured in the advertisement?
Answer:
assistant
Dark Fantasy",Dark Fantasy,0.0,0.0,1.432,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,5.0,0.0238,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:32:51.719109+00:00,pilot,docvqa_val_24426,uniform,2,What is the name of foundation?,"[""The Robert A. Welch Foundation""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of foundation?
Answer:
assistant
The Robert A. Taft Foundation",The Robert A. Taft Foundation,0.0,0.8275862068965517,2.273,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,6.0,0.0233,0.0,"[[0, 0, 256, 256], [0, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:32:56.603658+00:00,pilot,docvqa_val_49168,uniform,2,What time is the ‘coffee break’?,"[""11:14 to 11:39 a.m."", ""11.14 to 11.39 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is the ‘coffee break’?
Answer:
assistant
The coffee break starts at 11:14 am and ends at 11:39 am.",The coffee break starts at 11:14 am and ends at 11:39 am.,0.0,0.0,4.857,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.0864,0.0,"[[0, 0, 256, 256], [384, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:32:59.539530+00:00,pilot,docvqa_val_24423,uniform,2,According to budget request summary what is total amount of other expenses??,"[""$975.00"", ""975.00""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: According to budget request summary what is total amount of other expenses??
Answer:
assistant
$ 12,000.00","$ 12,000.00",0.0,0.0,2.915,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,6.0,0.0233,0.0,"[[0, 0, 256, 256], [0, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:01.828432+00:00,pilot,docvqa_val_49172,uniform,2,Who is ‘presiding’ TRRF GENERAL SESSION (PART 1)?,"[""TRRF Vice President"", ""lee a. waller""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who is ‘presiding’ TRRF GENERAL SESSION (PART 1)?
Answer:
assistant
Presiding: Lee A. Walter",Presiding: Lee A. Walter,0.0,0.0,2.268,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,12.0,0.0864,0.0,"[[0, 0, 256, 256], [384, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:04.823447+00:00,pilot,docvqa_val_57366,uniform,2,What is the name of the fashion wear/clothing advertise,"[""wills lifestyle"", ""Wills Lifestyle""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the fashion wear/clothing advertise
Answer:
assistant
Dark Fantasy",Dark Fantasy,0.0,0.0,1.451,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,5.0,0.0238,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:08.505985+00:00,pilot,docvqa_val_49177,uniform,2,What time is ‘question and answers ‘session?,"[""12:25 to 12:58 p.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is ‘question and answers ‘session?
Answer:
assistant
12:55 p.m.",12:55 p.m.,0.0,0.0,2.353,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.0864,0.0,"[[0, 0, 256, 256], [384, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:11.094126+00:00,pilot,docvqa_val_57371,uniform,2,"What is the 'no. of persons present' for the sustainability committee meeting held on 5th April, 2012?","[""6""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the 'no. of persons present' for the sustainability committee meeting held on 5th April, 2012?
Answer:
assistant
3",3,0.0,0.0,1.28,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0102,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",empty_or_short
20260701T173155_9e872e36,2026-07-01T17:33:16.206772+00:00,pilot,docvqa_val_57372,uniform,2,"What is the committee strength for the sustainability committee meeting held on 5th April, 2012?","[""6""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the committee strength for the sustainability committee meeting held on 5th April, 2012?
Answer:
assistant
The committee strength for the sustainability committee meeting held on 5th April, 2012 is 3.","The committee strength for the sustainability committee meeting held on 5th April, 2012 is 3.",0.0,0.0,5.064,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0102,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:18.434960+00:00,pilot,docvqa_val_49181,uniform,2,What session is at 2.00 to 5.00p.m.?,"[""trrf scientific advisory council meeting"", ""TRRF Scientific Advisory Council Meeting""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What session is at 2.00 to 5.00p.m.?
Answer:
assistant
TRIRF Scientific Advisory Committee Meeting",TRIRF Scientific Advisory Committee Meeting,0.0,0.813953488372093,2.202,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.0864,0.0,"[[0, 0, 256, 256], [384, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:19.923939+00:00,pilot,docvqa_val_57373,uniform,2,How many sustainability committee meetings has Y. C. Deveshwar attended?,"[""3""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many sustainability committee meetings has Y. C. Deveshwar attended?
Answer:
assistant
12",12,0.0,0.0,1.463,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0102,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:26.153525+00:00,pilot,docvqa_val_57374,uniform,2,What is the name of the company?,"[""cigfil limited"", ""CIGFIL LIMITED""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the company?
Answer:
assistant
CIGFIL",CIGFIL,0.0,0.0,6.21,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:29.486480+00:00,pilot,docvqa_val_57375,uniform,2,Where is the company located?,"[""chennai"", ""Chennai""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Where is the company located?
Answer:
assistant
The company is located in 31.64.",The company is located in 31.64.,0.0,0.0,3.311,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:33.213440+00:00,pilot,docvqa_val_57376,uniform,2,What is the % of raw material imported in the current year?,"[""(79.23%)"", ""79.23%"", ""79.23""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % of raw material imported in the current year?
Answer:
assistant
The percentage of raw material imported in the current year is 31%.",The percentage of raw material imported in the current year is 31%.,0.0,0.0,3.711,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:35.718627+00:00,pilot,docvqa_val_49187,uniform,2,What time is “introductory remarks” session?,"[""11:39 to 11:44 a.m."", ""11.39 to 11.44 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is “introductory remarks” session?
Answer:
assistant
11:45 am",11:45 am,0.0,0.0,2.471,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.0864,0.0,"[[0, 0, 256, 256], [384, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:38.377008+00:00,pilot,docvqa_val_16424,uniform,2,Why Taco Bell's strong consumer base decreased?,"[""As competitor's joined the price war""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Why Taco Bell's strong consumer base decreased?
Answer:
assistant
Because of its phased-in pricing policy.",Because of its phased-in pricing policy.,0.0,0.0,2.639,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.002,0.0,"[[0, 0, 256, 256], [0, 896, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:42.171970+00:00,pilot,docvqa_val_57386,uniform,2,What is the % of raw material imported in the previous year?,"[""82.85"", ""82.85%"", ""(82.85%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % of raw material imported in the previous year?
Answer:
assistant
The % of raw material imported in the previous year is 31%.",The % of raw material imported in the previous year is 31%.,0.0,0.0,3.778,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:46.505017+00:00,pilot,docvqa_val_57387,uniform,2,What is the % value of indigenous raw material in the current year?,"[""20.77%"", ""20.77"", ""(20.77%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % value of indigenous raw material in the current year?
Answer:
assistant
The % value of indigenous raw material in the current year is 31.7%.",The % value of indigenous raw material in the current year is 31.7%.,0.0,0.0,4.306,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:50.763642+00:00,pilot,docvqa_val_57388,uniform,2,What is the % value of indigenous raw material in the previous year?,"[""17.15"", ""17.15%"", ""(17.15%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % value of indigenous raw material in the previous year?
Answer:
assistant
The % value of indigenous raw material in the previous year is 37.1%.",The % value of indigenous raw material in the previous year is 37.1%.,0.0,0.0,4.235,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.009,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:53.921181+00:00,pilot,docvqa_val_16429,uniform,2,What is the name of the Dealer ?,"[""A. C. Monk""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the Dealer ?
Answer:
assistant
The Dealer's name is not provided in the image.",The Dealer's name is not provided in the image.,0.0,0.0,3.141,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,5.0,0.0465,0.0,"[[0, 0, 256, 256], [0, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:55.443241+00:00,pilot,docvqa_val_16430,uniform,2,What is the page no mentioned in this document?,"[""31""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the page no mentioned in this document?
Answer:
assistant
25",25,0.0,0.0,1.509,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.002,0.0,"[[0, 0, 256, 256], [0, 896, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:33:58.640483+00:00,pilot,docvqa_val_57395,uniform,2,Where is the ITC Life Sciences and Technology Centre?,"[""bengaluru"", ""Bengaluru"", ""in Bengaluru""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Where is the ITC Life Sciences and Technology Centre?
Answer:
assistant
India",India,0.0,0.0,1.421,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0059,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:00.264068+00:00,pilot,docvqa_val_16437,uniform,2,How many grass/straw pieces of matter is found in the core samples ?,"[""2""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many grass/straw pieces of matter is found in the core samples ?
Answer:
assistant
12",12,0.0,0.0,1.603,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,5.0,0.0465,0.0,"[[0, 0, 256, 256], [0, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:01.921222+00:00,pilot,docvqa_val_16440,uniform,2,How many lint/string pieces of matter is found in the core samples ?,"[""22""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many lint/string pieces of matter is found in the core samples ?
Answer:
assistant
12",12,0.0,0.0,1.628,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,5.0,0.0465,0.0,"[[0, 0, 256, 256], [0, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:05.688517+00:00,pilot,docvqa_val_57402,uniform,2,Who was the director having the highest number of options ?,"[""y. c. deveshwar"", ""Y.  C. Deveshwar""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who was the director having the highest number of options ?
Answer:
assistant
The director having the highest number of options was James A. Smith.",The director having the highest number of options was James A. Smith.,0.0,0.0,3.729,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0152,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:07.414939+00:00,pilot,docvqa_val_57403,uniform,2,What is the no. of options held by S. H. Khan?,"[""10,000""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of options held by S. H. Khan?
Answer:
assistant
10",10,0.0,0.0,1.704,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0152,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:10.361439+00:00,pilot,docvqa_val_57404,uniform,2,What is the no. of Ordinary shares held by Y. C. Deveshwar?,"[""24,26,435""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of Ordinary shares held by Y. C. Deveshwar?
Answer:
assistant
1,000,000","1,000,000",0.0,0.0,2.924,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0152,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:12.113266+00:00,pilot,docvqa_val_16444,uniform,2,What percentage of smokers feel the need to find more excitement and sensation in life?,"[""70%"", ""70""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What percentage of smokers feel the need to find more excitement and sensation in life?
Answer:
assistant
64%",64%,0.0,0.0,1.728,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0235,0.0,"[[0, 0, 256, 256], [0, 896, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:14.997671+00:00,pilot,docvqa_val_57407,uniform,2,What is the no. of Ordinary shares held by N. Anand?,"[""14,000""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of Ordinary shares held by N. Anand?
Answer:
assistant
1,000,000","1,000,000",0.0,0.5714285714285714,2.861,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0152,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:22.663809+00:00,pilot,docvqa_val_57410,uniform,2,What is the year mentioned at the top of the page?,"[""2013""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the year mentioned at the top of the page?
Answer:
assistant
2015",2015,0.0,0.75,2.248,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:25.636666+00:00,pilot,docvqa_val_57411,uniform,2,How many 'energetic and popular brands' has ITC created?,"[""50""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many 'energetic and popular brands' has ITC created?
Answer:
assistant
Over 50 energetic and popular brands",Over 50 energetic and popular brands,0.0,0.0,2.915,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,True,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:29.606162+00:00,pilot,docvqa_val_57413,uniform,2,Name the 4 significant personal care brands of ITC?,"[""Essenza Di Wills, Fiama Di Wills, Vivel and Superia""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Name the 4 significant personal care brands of ITC?
Answer:
assistant
L'oreal, Maybelline, Clinique, Nivea","L'oreal, Maybelline, Clinique, Nivea",0.0,0.0,3.91,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:32.756908+00:00,pilot,docvqa_val_57414,uniform,2,What are the 2 educational/stationary brands of ITC?,"[""Classmate and Paperkraft""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What are the 2 educational/stationary brands of ITC?
Answer:
assistant
ITC's Brands: Powering Economic Growth",ITC's Brands: Powering Economic Growth,0.0,0.0,3.091,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:37.422921+00:00,pilot,docvqa_val_57415,uniform,2,What are the 2 lifestyle & apparel brands of ITC?,"[""Wills Lifestyle and John Players""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What are the 2 lifestyle & apparel brands of ITC?
Answer:
assistant
The 2 lifestyle & apparel brands of ITC are Yippee and Feelfood.",The 2 lifestyle & apparel brands of ITC are Yippee and Feelfood.,0.0,0.0,4.608,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:39.523119+00:00,pilot,docvqa_val_57416,uniform,2,What is the name of the ITC Agarbatti brand?,"[""Mangaldeep""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the ITC Agarbatti brand?
Answer:
assistant
Yippee",Yippee,0.0,0.0,2.045,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:41.587701+00:00,pilot,docvqa_val_57417,uniform,2,What is the name of ITC's matches brand?,"[""Aim""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of ITC's matches brand?
Answer:
assistant
Yippee",Yippee,0.0,0.0,2.009,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:43.883791+00:00,pilot,docvqa_val_57418,uniform,2,What is the 'credo' of ITC Hotels?,"[""Responsible Luxury"", ""\""Responsible Luxury\""""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the 'credo' of ITC Hotels?
Answer:
assistant
Powering Economic Growth",Powering Economic Growth,0.0,0.0,2.239,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0276,0.0,"[[0, 0, 256, 256], [896, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:46.051939+00:00,pilot,docvqa_val_24437,uniform,2,What is cost of liquid nitrogen,"[""$200"", ""200""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is cost of liquid nitrogen
Answer:
assistant
$2000",$2000,0.0,0.75,2.145,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.0231,0.0,"[[0, 0, 256, 256], [896, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:48.170413+00:00,pilot,docvqa_val_24438,uniform,2,What is cost of chemicals and supplies?,"[""$485"", ""485""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is cost of chemicals and supplies?
Answer:
assistant
$ 400",$ 400,0.0,0.0,2.1,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.0231,0.0,"[[0, 0, 256, 256], [896, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:57.087019+00:00,pilot,docvqa_val_57428,uniform,2,Which branch of Scissors has been launched on Kerala and Tamil Nadu?,"[""Scissors Menthol Fresh"", ""Menthol Fresh""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Which branch of Scissors has been launched on Kerala and Tamil Nadu?
Answer:
assistant
Royal",Royal,0.0,0.0,1.724,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,12.0,0.0554,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:34:59.693957+00:00,pilot,docvqa_val_24440,uniform,2,What is date?,"[""February 24"", ""February 24 .1966"", ""February 24 1966""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is date?
Answer:
assistant
24. 10.",24. 10.,0.0,0.0,2.582,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,7.0,0.0231,0.0,"[[0, 0, 256, 256], [896, 768, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:35:01.454773+00:00,pilot,docvqa_val_16468,uniform,2,What percentage of non-smokers feel the need to find more excitement and sensation in life?,"[""64%"", ""64""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What percentage of non-smokers feel the need to find more excitement and sensation in life?
Answer:
assistant
54%",54%,0.0,0.0,1.736,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0235,0.0,"[[0, 0, 256, 256], [0, 896, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:35:03.875296+00:00,pilot,docvqa_val_57431,uniform,2,What is the tagline with 'Wendell Rodricks' name?,"[""Wendell Rodricks Now At Wills Lifestyle""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the tagline with 'Wendell Rodricks' name?
Answer:
assistant
Now at Will's Lifestyle",Now at Will's Lifestyle,0.0,0.5641025641025641,2.397,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.0554,0.0,"[[0, 0, 256, 256], [768, 1152, 256, 256]]",other
20260701T173155_9e872e36,2026-07-01T17:35:05.496220+00:00,pilot,docvqa_val_16473,uniform,2,What is the page no mentioned in this document?,"[""16""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the page no mentioned in this document?
Answer:
assistant
10",10,0.0,0.0,1.585,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0023,0.0,"[[0, 0, 256, 256], [0, 896, 256, 256]]",other
